time,x_d,y_d,yaw_d,yaw,e_x,e_y,e_yaw,v,w,tau_y,tau_z
13.327,0.0,0.0,0.0,-2.9332482070640062,0.27854875033410287,-0.12973945649779997,2.4973581891780627,-6.872330768352969,-40.82494970474107,-1435668.8481639018,2321107.27972879
13.328,0.0,0.0,0.0,3.141592653589793,1.6645356086296972,0.5050648585839189,-2.8469948986076377,2.4687904652237487,41.791043620653376,-10134712.447216628,-2637519.28726405
13.329,0.0,0.0,0.0,-3.141592653589793,-0.4843467725107395,0.5809535755114482,-0.8758358301300815,20.0,4.186641150350649,2651462.795697568,-795788.2011877045
13.33,0.0,0.0,0.0,-3.141592653589793,-0.8465238585586418,-0.1964131652728328,0.22798907638330457,5.113086328396458,-1.2115016935534797,5016354.68155908,207370.87179337037
13.331,0.0,0.0,0.0,1.1175512926817557,1.2136136185968827,0.1389572653953754,-1.0035489827395487,-0.5503320061846493,56.88806024729792,3586873.390790252,-1005592.5929107299
13.332,0.0,0.0,0.0,-1.8294485584348446,-1.354198697019407,0.17601193727470058,-1.441394486739262,-7.898549088328753,-26.536723161167448,1367282.2342155806,-1249488.9363752345
13.333,0.0,0.0,0.0,2.107558506489675,-0.0879937317169982,-0.7857764149758889,2.4933119140457607,-8.066252628289698,-14.8976809659341,-3727118.643546258,2270796.548379866
13.334,0.0,0.0,0.0,1.5328498937756811,0.7195495653245829,0.5339535162346705,-0.8944456897926022,-7.830494939655099,62.83185307179586,3189175.7005501273,-918098.4563425746
13.335,0.0,0.0,0.0,2.3181056967278586,-0.003206182823931982,-1.548413058677438,2.3922126615939265,-7.997280113414073,-29.27603778073584,-6888066.1625208985,2205688.2634398583
13.336,0.0,0.0,0.0,-1.1881876354417347,-0.14865707550183585,-0.44008107527094636,-0.7083691296470822,7.211758744990478,13.024629609659598,2006230.4156375218,-660976.5499797612
13.337,0.0,0.0,0.0,-1.5733599896004475,-1.7365254804254044,0.1905942961380712,-1.677551218413532,-8.543019441253119,-2.6731676356996448,-986470.9583178686,-1504984.394827919
13.338000000000001,0.0,0.0,0.0,0.8252988684814744,0.30624744585337077,-0.27502446269098474,-1.557033668111438,5.8717436351049335,-54.7403270612155,98640.22250891267,-1302797.7125901063
13.339,0.0,0.0,0.0,-0.06065329362515156,0.0731435208342688,0.45901658038099236,1.4734298363870777,-10.24333322756081,33.71288277113874,487399.35388681805,1265403.66376032
13.34,0.0,0.0,0.0,0.3480918426785107,0.5737252221914049,-2.47601196794767,-1.691193049644555,-13.498711873729512,-51.875170012807665,-882238.4636402599,-1428698.4386570458
13.341000000000001,0.0,0.0,0.0,0.11252522867311329,-0.8987330800404268,1.1284380412342623,2.1308374742923295,4.468634265464257,-58.62387650427708,-5073375.183245928,2023276.7045707952
13.342,0.0,0.0,0.0,-2.0927040358719955,-1.0344805194131617,-0.6081982379648334,-0.5173941902219696,12.329879903845928,8.766014408363214,6078304.59247351,-481433.5971348264
13.343,0.0,0.0,0.0,-1.2174780547225592,-0.5037942303131068,-0.8730581901165304,-0.8766883808663763,3.3873634831257,26.33579495032487,3704465.7355632996,-836423.9736903234
13.344,0.0,0.0,0.0,-0.9078431938413107,-0.5383627330209454,-0.8444023791542314,-1.2305380934590993,1.4361985307363392,-16.20775609144184,2079535.5017558672,-1078310.3231485938
13.345,0.0,0.0,0.0,-3.141592653589793,0.6118801666464758,-0.39751297345329206,2.565457745086852,8.97702164041615,56.52767575275468,-3638304.107163523,2207162.1542232083
13.346,0.0,0.0,0.0,0.3763778761044546,0.8763154857170009,-0.345333089597954,-0.7517651582675933,0.4295292225133502,16.22596097375463,4059960.0726885176,-705795.3721935923
13.347,0.0,0.0,0.0,1.9729040584532553,0.9886544374105873,-1.4681340740449218,-2.9510446488065893,2.2750492847046777,37.65572794143092,-10523330.756533084,-2723720.4942205055
13.348,0.0,0.0,0.0,3.141592653589793,0.9530160899744762,0.8400668353254621,-2.41910302356737,-4.7597764740635435,-4.209599316598709,-5639710.804871695,-2169615.442440755
13.349,0.0,0.0,0.0,-3.141592653589793,0.8985651352300764,0.24661571858855758,-2.8737331701605404,7.484417991207585,7.613704600820986,-5492312.107584395,-2600064.521425964
13.35,0.0,0.0,0.0,-1.3348674134103309,-0.354091916051011,0.2487394804041162,-2.419108006047917,-4.584098924602405,43.83725199327197,-1966082.5673777272,-2256104.2590310145
13.351,0.0,0.0,0.0,1.4534633997938895,0.49697017289664197,1.8247226643273704,-0.14857148315966096,-4.854296153503147,34.52855680036865,11215683.392182857,-195865.73708435844
13.352,0.0,0.0,0.0,1.9475335255178052,-0.49069894494661354,2.5061644460005823,-0.18338643773539087,-14.97138191260898,-8.346272734477804,15268026.344196105,-150024.50303979174
13.353,0.0,0.0,0.0,-1.0402220150893458,0.4636108701019285,-1.5605388701649627,-0.24179504183091494,2.7638323598240544,-37.83922986527385,9532082.594183328,-149504.9238903305
13.354000000000001,0.0,0.0,0.0,3.141592653589793,0.09198805989312626,0.3608231124300816,-1.8204184904795189,4.713022130173003,-28.034966009445874,-547570.5985378344,-1587913.7026145642
13.355,0.0,0.0,0.0,-2.0225394161588413,-0.784129706160994,-0.3552472688965954,-0.6936686769144855,-4.2556122150324045,10.120200492321809,3988909.6142981737,-642518.1701092162
13.356,0.0,0.0,0.0,-0.4075936343161599,-1.2078985436314975,-0.8565247321991292,-2.117189611606877,1.2831542768367004,29.770902644613994,-4855807.680215488,-1959058.2752064944
13.357000000000001,0.0,0.0,0.0,2.6030652260459277,-0.22563252352553143,0.770632762580983,-0.7474410855246902,-1.9629663549143666,46.37177803050355,3401532.4370317077,-756166.1774271275
13.358,0.0,0.0,0.0,-3.1105601097899376,-1.854908667120772,1.0363661564200446,-0.5405424556131262,10.528897889330388,-0.9914878468324323,10811310.559584133,-484703.53192751517
13.359,0.0,0.0,0.0,-0.8026000048806291,-1.127806620076984,0.7534916748951914,-2.927989399921276,-3.9785057781509496,-8.058965586274587,-7891272.933407717,-2620684.321873854
13.36,0.0,0.0,0.0,0.2648328481113061,-0.3021820787325393,-0.24802618611391722,-2.719139302468764,8.18295034800254,13.851540032326428,-2250709.44481427,-2472158.144280075
13.361,0.0,0.0,0.0,-0.3709652942534084,1.241052390938451,1.0220754011228983,1.0599051694279997,3.513550521533997,-47.22244499905801,4272079.828266936,1038915.0534835041
13.362,0.0,0.0,0.0,-3.141592653589793,2.196567946793345,0.6325112419406987,-2.8612232418820707,-4.858692897797099,13.895688935685433,-13172567.17358157,-2600113.1577780973
13.363,0.0,0.0,0.0,-3.141592653589793,-0.8125314363722418,0.26673492519635406,-0.31719246462721795,9.71820394935911,31.920866419573663,4705038.535287643,-342930.77771972877
13.364,0.0,0.0,0.0,1.9271156697733804,0.4862636044035775,-1.2470131854452875,-3.1261057174655957,-7.482271971463091,1.8722969476919993,-7940271.137851527,-2816865.2802248816
13.365,0.0,0.0,0.0,-0.6171558127753382,-0.7668208657903557,-0.23070562583583934,-2.23219136178211,-7.700392300961006,62.83185307179586,-3091035.7257558918,-2122069.5611331314
13.366,0.0,0.0,0.0,-2.594694387855727,1.0341839633662646,-1.4641491927130599,1.6388649496650733,1.1794812933464824,61.890066314120844,-80592.38256288545,1363576.3353331483
13.367,0.0,0.0,0.0,-1.427469524054792,1.2981150141316238,0.6678051423243898,1.9026040256264136,7.897485487095701,26.884073340779803,-2724353.4912054804,1663952.2910503685
13.368,0.0,0.0,0.0,3.141592653589793,0.15923876512852891,1.227633953428849,-1.699788034444418,-3.86286102336612,-0.44649615991399966,-905789.3625974673,-1529005.537912131
13.369,0.0,0.0,0.0,0.16034229771019182,-0.19563575384159765,-0.3537142183408778,-2.236351006944213,0.9439820627350559,22.93408978874501,-1552272.4578498602,-2053997.2678695333
13.370000000000001,0.0,0.0,0.0,0.019055855796666937,-2.1286384927690873,-0.04924772849529482,-3.1375168481734597,5.958710013645251,36.92962050901454,-12839834.78768667,-2890238.48027234
13.371,0.0,0.0,0.0,3.141592653589793,-0.17930807977179852,0.22295259833941442,-0.8934735029675882,-4.465060851643127,-4.148157422733428,1134968.7611354117,-796659.469309909
13.372,0.0,0.0,0.0,-1.4438104741370172,0.7614395860052497,-0.4458827809794486,0.9140623848318193,-9.960667636457803,-14.462137264586683,3290895.469733679,848687.9934248934
13.373000000000001,0.0,0.0,0.0,2.5406588049193553,-1.293705276988584,0.6145486611157666,0.15746113399717654,-9.36892029012096,31.194867987937183,8637493.7810051,85564.25821917196
13.374,0.0,0.0,0.0,-2.4195154346787655,-0.707267411473043,0.15397055239716162,-0.9364305388945926,-3.306960155400273,30.753919349933113,2504845.5311195403,-898144.5398350129
13.375,0.0,0.0,0.0,-1.0518301753970163,0.3732859643692788,0.5290767072665098,2.0081905914526494,8.285521149950005,-62.83185307179586,-1962685.7498684928,1920468.8678366172
13.376,0.0,0.0,0.0,1.339195402036602,-2.2045219794255364,0.28130456618870325,1.6754797064383191,14.375081009349149,5.85953817512286,-1488110.6244674295,1497384.5670792658
13.377,0.0,0.0,0.0,-1.1085528230964823,-2.3328292541322475,0.2473599333401677,-2.1386794060165624,-11.43437935206781,8.030239228177905,-7528289.369846043,-1939265.8960256262
13.378,0.0,0.0,0.0,2.902298451330605,0.9560682673120695,0.3930208004441692,-2.5122767624612807,-13.228532061354896,13.196677655155565,-4903039.598769002,-2284803.1059944327
13.379,0.0,0.0,0.0,0.4834167954795367,1.2506945482658582,-0.9648083202290731,-1.1404851203657456,20.0,-41.905117418402085,4071059.4298113235,-951007.3969760472
13.38,0.0,0.0,0.0,0.9143571350730024,0.17627415330779947,0.32213438390500754,0.15574293450589005,12.355305651266894,-1.1712409426288894,2027927.2253714374,142276.87475203307
13.381,0.0,0.0,0.0,-1.0536289742662173,0.4041170409978167,-1.1289643122562747,-0.1734244090254231,-3.0151446207026593,16.22941679488473,7101851.148532926,-185294.91835367333
13.382,0.0,0.0,0.0,-2.821911264016605,1.1461041858416194,-0.08657007052689611,2.746520218877371,-4.877681981215684,34.79523150433961,-6210288.4402102465,2409236.7802818227
13.383000000000001,0.0,0.0,0.0,0.633137665609894,-0.2735893464620709,-1.574879547407203,-2.375938208380419,0.03459463316529468,53.444743351760486,-7259881.455585969,-2234544.9255755455
13.384,0.0,0.0,0.0,-0.35603682419660954,-1.9346290976290161,-0.4583729116816405,-2.552915056322973,-7.2267664895321735,-2.4017991985255813,-9818511.973870195,-2293300.3121333295
13.385,0.0,0.0,0.0,1.693153857470203,1.1630623531211024,1.1154415564982918,-0.9286526802367231,-8.950135241774818,-6.16499933277336,5945911.295269343,-824690.4134140587
13.386000000000001,0.0,0.0,0.0,2.9181370959270736,-2.96093220299858,-2.1050311184716395,0.8414829848907246,-3.3902901292755416,-40.60042027126947,13894037.856838282,830415.4428899371
13.387,0.0,0.0,0.0,2.3062113309948873,-0.5902071937694842,-0.28782912226774376,1.289120171245015,-3.952078327966872,-6.520464438978324,1117883.6914666358,1171944.9901106744
13.388,0.0,0.0,0.0,0.7656001650550767,-0.5031964099357567,1.228320564783439,1.194004104757259,14.680648352380988,-8.335283002878652,2692413.55691608,1089607.2036867146
13.389000000000001,0.0,0.0,0.0,0.01648943615402493,-0.18153046566660197,0.6747564017164365,1.817115450643639,1.700274969711659,-12.739687955647323,-1094396.6444717248,1658335.3438994403
13.39,0.0,0.0,0.0,-2.5133440329822014,-0.23472587968956535,0.1948686236347664,-1.3211328427686926,10.691501245130532,-40.70341746060933,395817.8108677893,-1115753.4070627266
13.391,0.0,0.0,0.0,2.5012944214928607,1.6707454468298562,0.2567212695972391,-2.3488301497328545,-1.0060996619785842,-11.617299422409303,-7022079.456668443,-2093035.995799232
13.392,0.0,0.0,0.0,2.064865697160903,-0.8514958142134341,0.4878386309179261,0.5564575671373189,2.1385020337736447,-41.44391148221489,4840932.956505564,575410.8510915738
13.393,0.0,0.0,0.0,1.0457093321076125,0.783624946438003,-0.4895385594282255,-1.604100282091803,-7.749766431491847,6.9989959454083195,-130375.17678561601,-1456288.4465843576
13.394,0.0,0.0,0.0,0.6446605564196484,0.34529766081378704,0.5295634252377824,0.3483263007594696,-2.4361846851242364,-11.399322038605838,3579603.8737856485,334012.4503530131
13.395,0.0,0.0,0.0,-0.4262086168797526,0.4231688867035668,0.9950567268995032,1.5949046792778416,-3.5131349193197368,8.896480879778398,-56530.99402885364,1419400.5457664563
13.396,0.0,0.0,0.0,-3.141592653589793,-0.44239944553861693,0.2995710775785808,-0.5952256774193572,-7.6726605225470745,1.52911006842654,2743716.9806227856,-538455.5078005892
13.397,0.0,0.0,0.0,-3.141592653589793,-0.5045324397755879,1.6511129598116618,-1.2742362805335734,-0.7276229848697036,3.1849279637687773,3004358.7370857005,-1152545.5228149998
13.398,0.0,0.0,0.0,2.3654071393331297,-1.5399804794342928,-2.0625652653276325,1.7056387274516496,-5.502778232728049,-34.633432781220876,-2538906.818363548,1597415.033712682
13.399000000000001,0.0,0.0,0.0,0.5730956948014942,-0.21789078638569215,-0.1266738672834852,3.095100828584325,9.6470507397662,-4.465014025432408,-1626650.9126413076,2793627.7709716703
13.4,0.0,0.0,0.0,-3.1007448339659343,-0.6112664478826454,1.565987405040088,-1.2394935894163943,20.0,8.763789060520628,2957134.941947923,-1131319.050783692
13.401,0.0,0.0,0.0,3.141592653589793,0.6823908856054969,-0.7030361461535698,2.3412938623675856,7.610727062320073,9.043357005994215,-4147358.428572876,2090886.4335200374
13.402000000000001,0.0,0.0,0.0,-0.8492298700277301,-0.6922527202523296,0.6238863786101871,-3.0258629740288367,-3.985352664330646,3.7258330808327553,-5508574.28596039,-2729983.1761714523
13.403,0.0,0.0,0.0,1.3450747749872676,-0.22275049513793235,-0.14260152181496477,2.3659622891191283,-8.605258324246561,1.159463803477469,-1028474.9562275867,2127279.025360956
13.404,0.0,0.0,0.0,0.6977194784131401,0.6469332017817543,-1.4116150580289704,-1.8387869154190075,20.0,-2.794861830398051,-2681911.4935365077,-1649877.4725823903
13.405000000000001,0.0,0.0,0.0,-0.8451008980957021,0.5849958166750494,-1.3582913057907373,-0.3190193282367776,-20.0,-16.27484255771774,8709896.625923894,-257822.67880920786
13.406,0.0,0.0,0.0,1.9961726456662714,0.6111933279813866,-1.1150749189640186,-3.065571345060011,3.6758017190151038,38.28575866597848,-7668221.383675545,-2827928.576152771
13.407,0.0,0.0,0.0,-1.2529848798866356,0.5164730148037077,0.7416896725274903,2.215511460085022,3.0988572282138986,23.111953255466062,-3195077.8187524,1952358.7982166808
13.408,0.0,0.0,0.0,0.7601900307070973,0.054828380332124775,0.3124733851608188,0.6369087444430569,1.2492330617217338,15.886192578349096,1533082.2357460854,544622.7233577227
13.409,0.0,0.0,0.0,-0.7969368285008688,-0.9068258617207124,-0.2773076873900675,-2.0478861186328987,-5.334867575665172,8.279070617798844,-2590412.222023084,-1857999.8338816466
13.41,0.0,0.0,0.0,-2.350684772643365,0.8650448934050337,1.0816856974642595,-3.036273948034811,-12.268922200803654,14.636109234226158,-8128898.617373741,-2758991.549852937
13.411,0.0,0.0,0.0,3.141592653589793,0.48333075121680114,-0.3043219503190828,2.579667256268367,-9.462972714451642,62.83185307179586,-2666167.2156426716,2208603.195112298
13.412,0.0,0.0,0.0,-2.301063316270401,-1.3206264522398972,-0.9874258242721746,-0.19850504730507268,-10.194424110773204,5.191791765687995,9811533.98860879,-187999.7677528038
13.413,0.0,0.0,0.0,2.7832046695162105,0.8722933970431513,0.07648615458196427,-2.695744379881035,4.88034391609253,24.545232602414448,-4852984.458004913,-2470351.3605772774
13.414,0.0,0.0,0.0,2.627399409890972,0.12606549919147364,1.1315489255847495,-1.1675552184631013,-2.2438535809272864,1.861632354558778,2695836.291338865,-1054150.634854997
13.415000000000001,0.0,0.0,0.0,2.5095873043887655,-0.24385823593478415,0.15743703005981377,0.058723264609207515,14.692364064006254,30.811698664452823,1564639.8239542332,-2610.11944772832
13.416,0.0,0.0,0.0,2.4998011946737932,-0.42455090982077587,-0.08978695764380983,0.8502073278529192,-7.500464670191703,-7.91513761837373,1792423.762289753,779433.8427806998
13.417,0.0,0.0,0.0,-1.4164661919244679,0.28926278362757896,0.3586121435306511,2.3084996001672113,5.857270581284491,0.22365673238964087,-1929139.519029539,2077247.0580321888
13.418000000000001,0.0,0.0,0.0,1.1386776507303187,-1.9163188457351399,-2.308387900628791,2.880851959405504,-4.770844575823376,14.00452415028825,-17268548.61697518,2567558.619994435
13.419,0.0,0.0,0.0,2.398812395187516,-0.42716502291620084,-0.035815290574836955,0.8264287679858491,20.0,-18.875899523938763,1466540.8090030628,777762.5103303539
13.42,0.0,0.0,0.0,-0.6995452640944375,-0.3347157147743789,0.5855618933722492,2.7896279144984106,5.838138412501324,-3.888152194826898,-3874223.2692796304,2517663.7969992575
13.421000000000001,0.0,0.0,0.0,0.9400393703307554,0.9525127509233534,-0.5560696669497637,-1.4684562366756904,3.4277684050175568,-9.13336604061439,695037.2453907322,-1305170.5541350152
13.422,0.0,0.0,0.0,-1.0501193343540107,1.6291772923360015,-0.3145908832080933,0.8593690317881936,-4.194426201347524,3.7745845089675623,6578939.119236209,766637.8764932326
13.423,0.0,0.0,0.0,-2.20637585034117,-0.8813663235948538,0.8758471488880577,-1.7174741094626071,4.376019717921414,-16.391671913311715,-1021080.2181787778,-1516221.6890723852
13.424,0.0,0.0,0.0,1.193165316524697,0.2909326500022245,-0.25311789422265774,-1.9091691254170362,15.59102003131245,-31.833204974528584,-885254.1848353213,-1660952.443921181
13.425,0.0,0.0,0.0,0.5877509679491645,-0.8649783056026308,0.4588392681740184,2.066121457041782,7.427105469764288,31.561632518722284,-2717028.2788576535,1802698.3728039037
13.426,0.0,0.0,0.0,-0.9528203881735133,0.11004937076530824,0.5795619142422738,2.3359670018638687,-8.80405276893151,35.77638393142831,-2253176.301800294,2037972.8106009108
13.427,0.0,0.0,0.0,1.5986522119253461,1.401657382867549,0.557221536706551,-1.2202642182246026,13.178282937652392,-18.924361988199017,3109958.0184616395,-1064173.944823384
13.428,0.0,0.0,0.0,-0.4422261770745382,-0.17428434509249383,0.4843884324665487,2.35840355471334,-9.687059368486214,-6.41136975988001,-2086565.2471419421,2134103.66480979
13.429,0.0,0.0,0.0,-0.2798441350943783,2.264458036802483,-1.524829232549413,-0.31278827111643054,20.0,2.49355073587208,15332587.496572217,-285997.8353293572
13.43,0.0,0.0,0.0,0.6694101249091707,-0.8020991736944294,1.1188015837971714,1.5233825286894058,5.6717783527882295,62.83185307179586,840759.9450815656,1257946.9402912327
13.431000000000001,0.0,0.0,0.0,1.03764423854504,-1.7560315072964332,0.8710645971583302,1.6434725746054744,-14.461087192165735,-1.1072992546709843,-693464.7264333953,1481118.4558033347
13.432,0.0,0.0,0.0,0.2914535419005998,-1.248813466024282,-0.39280063010100763,-3.1283047461112052,-10.885491621000776,13.963371152410513,-7724172.542305781,-2840608.3395744236
13.433,0.0,0.0,0.0,-1.769494715179917,1.5401005854815257,0.4536637045022538,2.0559602179400045,-6.230966626539937,31.107201550495233,-4150496.68208427,1794371.2333551126
13.434000000000001,0.0,0.0,0.0,-2.408775888851465,0.8022012277200075,0.05240661774378094,2.4740117079235784,6.363728463634711,-13.124419442905229,-3903198.5601916173,2250234.49212845
13.435,0.0,0.0,0.0,-3.141592653589793,-0.1465563966756362,0.6308773645100756,-1.3425392048081077,-15.923754314122178,-6.228061639817179,1093979.2309514005,-1197074.773375626
13.436,0.0,0.0,0.0,1.081215263878154,1.4714010176319425,-0.9580033560892912,-1.6583510459937747,-17.03564903776125,60.88582972977744,-1353805.832528454,-1602110.4349079966
13.437000000000001,0.0,0.0,0.0,-3.141592653589793,-0.038695564371232054,2.125393038470855,-1.5525920280832235,-15.2534334633762,-31.560447713830246,817456.7158588872,-1340524.0193900065
13.438,0.0,0.0,0.0,-0.7474870096757352,-1.9959158210774057,1.4070155906566089,-3.008144273097848,-12.077537195802293,-11.554756875258134,-14353319.024286915,-2686531.2834125985
13.439,0.0,0.0,0.0,1.9930378636722579,0.9815398591808218,-0.17277962115471335,-2.167281918275783,8.644955698120262,16.221018603507694,-3542610.7603463284,-1979751.5599345185
13.44,0.0,0.0,0.0,-0.32234181129288186,-0.6256558270612003,0.26338805617260624,3.0654744398201634,8.22719925533159,25.117986592210116,-4150873.676068984,2713714.6199721685
13.441,0.0,0.0,0.0,-0.44253159091027566,1.0803642028867046,-1.0109259485587159,-0.3096752177859679,-10.442062849117292,26.36684169877096,8506222.783765012,-326168.0110651588
13.442,0.0,0.0,0.0,1.3834037558076242,0.009735236902306554,0.15823330319302858,0.12594544817895859,-6.981178446497163,27.75214975061864,1030371.0115316645,63397.03380994917
13.443,0.0,0.0,0.0,3.141592653589793,-1.1014801263417615,-0.2989231147733537,0.2650005280166283,-3.4280018707035147,7.220625055577001,6662794.317911527,225503.35011492687
13.444,0.0,0.0,0.0,-2.41244067892912,-0.5990401943926617,0.9251738773593605,-1.7253400912229253,-6.880074772714994,39.44553429098367,-1192304.415240904,-1623808.0438244033
13.445,0.0,0.0,0.0,-3.083342666502078,-1.5951395093079905,0.9412833980319567,-0.5913543543081481,7.694726380881357,-46.88388915944088,9413741.924888719,-447827.91839033965
13.446,0.0,0.0,0.0,-0.3519785649916867,-2.00199694519504,1.5258704718131668,2.84232402632725,-12.766150541594756,-4.341467659523398,-14297874.187387014,2565906.265481667
13.447000000000001,0.0,0.0,0.0,-3.141592653589793,-1.6669940826396297,-0.6431190947549998,0.3682016115510205,5.795019216972285,-7.829727142156418,9901906.375731645,345474.95925179997
13.448,0.0,0.0,0.0,1.5698676348770249,-0.8644896380615198,1.1653539527874017,0.6391777591954602,9.176468131657764,-14.4661348228513,6801334.452330194,601299.0259570464
13.449,0.0,0.0,0.0,-3.141592653589793,0.9263784521141857,1.4608064198874315,-2.1359523115359753,-6.374548882687613,-49.38281969311436,-5042390.21608704,-1833468.004934772
13.450000000000001,0.0,0.0,0.0,0.8654304154922605,2.2341816235829675,2.1063246302008216,-0.1094804373441366,-12.972783825129765,7.64026306258817,18452653.75212937,-112284.86712238163
13.451,0.0,0.0,0.0,1.2062564934398723,-0.29126217176465513,-1.1641399468588542,-3.022215148052287,4.269459802742301,3.6570883023300143,-7203216.488492957,-2726576.392191252
13.452,0.0,0.0,0.0,-1.954271296832194,-0.7543207416768426,-0.32870791314343867,-0.7763666172927126,3.2118085607329654,-13.553758461450885,3530378.328971727,-674333.1903328297
13.453,0.0,0.0,0.0,-2.2124634907969742,-1.7180291962505312,-0.6817861870006827,-0.5513481380930845,3.61739485439516,-37.010514577320116,9611938.773288695,-429594.3980445998
13.454,0.0,0.0,0.0,-2.8724550943813476,-0.7997708918404227,1.3290948827286124,-1.2982352174569574,-11.428549786667812,30.461702522361808,2368387.402224322,-1223242.7602515128
13.455,0.0,0.0,0.0,-2.0327797321581165,-0.47558330611432564,0.12992397336166278,-1.3754943795195675,-3.5064976348680617,1.4363877192744963,611959.482417572,-1240530.4394623048
13.456,0.0,0.0,0.0,0.9482592003416641,0.05163177899890255,0.635216120457779,0.5414332013133236,-2.4956936383620114,1.848495065949645,3310527.7421649895,483962.5900632819
13.457,0.0,0.0,0.0,1.6798500238754994,-1.094721605370273,1.8147977793602768,0.43372979987001026,-2.3628834166943515,45.428883861431984,11798116.523782915,308584.82893243164
13.458,0.0,0.0,0.0,1.5531937050302225,-0.14035084021851005,1.7359699311311534,0.0982758120709264,-10.404095216003967,-6.049778525448892,10517838.281960798,99337.83220964175
13.459,0.0,0.0,0.0,0.007908271725089393,-0.4448639530690766,0.1759025423201314,2.7571433176125666,-7.4989270023562815,16.173448972302907,-2553014.7886595577,2452316.7777011646
13.46,0.0,0.0,0.0,1.2261218089122428,0.9595736347946972,0.6962413596185926,-0.5984376990723196,11.106327014177278,-20.25447150812272,5823830.085939607,-502135.88045046676
13.461,0.0,0.0,0.0,-0.1999704465925328,-0.9106940155394009,-0.0019407644767187697,-2.9394911272870528,2.5570330452387804,-3.4634757796485203,-5379817.008320929,-2639307.75815498
13.462,0.0,0.0,0.0,1.6649632297967123,0.10951960153173976,-0.781529361185249,-3.096531232148328,6.1437428667593466,23.271740163556693,-4807585.810253663,-2828767.241227897
13.463000000000001,0.0,0.0,0.0,2.8895492998332553,-0.44799842488528285,2.3113439807620373,-1.1273009942192382,17.018419923383345,-53.85816926650642,6535538.477312367,-917626.1901176027
13.464,0.0,0.0,0.0,-0.6788701513925701,-0.9398722060398697,-0.30749124915116754,-2.146535644290436,-19.651762032268167,-18.292809966606185,-2903071.6515019457,-1898955.0219215013
13.465,0.0,0.0,0.0,2.6441257105925984,2.1144157955370906,-1.441568731030812,3.040666016187465,6.334123294853086,-14.11998208208463,-15372652.420098832,2762015.3823164706
13.466000000000001,0.0,0.0,0.0,1.094279952121638,0.09004617545390994,-1.0930162946505713,-2.5828787057749922,-13.698506491492118,-2.6295177779362136,-5406122.787677758,-2319857.7031972073
13.467,0.0,0.0,0.0,2.194638485984665,0.37724261310889123,-1.6174643333254604,2.7468852523400376,0.8096792857494918,24.339355318520507,-9112738.786529046,2428385.8875326966
13.468,0.0,0.0,0.0,-1.5389598515047338,0.329062596565298,-3.090228559407194,0.0742486359088228,4.091053864299308,-10.265164555883173,18530552.887939002,85301.06851853023
13.469,0.0,0.0,0.0,0.8265410608053471,0.876715060757492,-0.18925551363969273,-1.0391475797234544,-14.57536653447465,-57.00291091996188,3162763.7649352513,-832627.5820951774
13.47,0.0,0.0,0.0,1.9039302785876966,-0.051127813609267325,-1.0769063401976804,2.76101775997326,-0.06701215713027756,25.67448648675788,-5941419.371229844,2438701.9082997697
13.471,0.0,0.0,0.0,1.7868795985665642,0.47043008463446295,1.2299841293960738,-0.5813854661143025,-4.045948104033684,-15.35362611936892,6717496.369763714,-495610.39248800825
13.472,0.0,0.0,0.0,-1.1880136075413408,0.45338427857975133,1.0941383695126832,2.3659725253153785,12.544412752880397,-29.223698303122735,-5367396.978123207,2181977.929729461
13.473,0.0,0.0,0.0,-0.2889251638825463,0.3310336475955984,-0.4229234127129516,-0.6177515283711309,5.592196194891028,60.11296804757758,2442955.8221947122,-664179.7180196575
13.474,0.0,0.0,0.0,-2.256851543748093,-0.29476955569131763,0.1985177346791737,-1.4774372600498253,7.907237439681572,55.83812665710479,-14825.438809666593,-1430202.1620276314
13.475,0.0,0.0,0.0,0.11907513988734958,0.25198435927708934,-0.5263396877881905,-1.2433691009663523,15.795462999333719,-1.7531264830464683,942309.388923963,-1115876.5632002335
13.476,0.0,0.0,0.0,1.499023156457241,0.0646501815152161,0.43206074643178183,-0.07675700938028007,4.247131756094723,30.685462569159245,2555156.469723894,-124315.1410667387
13.477,0.0,0.0,0.0,0.7493271925995658,-0.9133031654544137,-0.3995528234810797,2.8046599929419083,2.8341953335951295,-11.540891494762302,-5701411.756140176,2544967.5983382897
13.478,0.0,0.0,0.0,-2.6732644895026083,0.692332404153126,1.4825734028313888,-2.476009072179491,-14.212227806039621,53.0851231518963,-7862442.049677554,-2323961.3866349556
13.479000000000001,0.0,0.0,0.0,-1.7160914766387767,-0.45354794445920404,0.4322859068709826,-2.186901661914619,1.8250898728373532,-18.992769333784327,-2135624.0671051117,-1934024.510922345
13.48,0.0,0.0,0.0,-2.1694258962446096,0.5649203841694626,-0.09471382851050655,2.0033121333074315,9.119434104032827,-33.29841633475383,-1653056.9522192024,1862918.0693792452
13.481,0.0,0.0,0.0,-2.335282541799924,-1.1747550204185138,0.6111462372528561,-1.2860127319370598,-13.5905648465713,55.128669364286175,1971642.7258071261,-1256643.063599069
13.482000000000001,0.0,0.0,0.0,-0.6862951360166835,-0.9427106341296444,-0.15876054374862247,-2.2884545017785696,-11.709591135134065,-1.4586368299582573,-3625242.062353872,-2056983.5053067873
